trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Through and Through,khai dreams,9218,lo-fi rap,0.851,0.424,6.0,-9.307,1.0,0.0463,0.383,0.0,0.0843,0.591,94.927,audio_features,1koZU88VDdqvI7ke0rxME6,spotify:track:1koZU88VDdqvI7ke0rxME6,https://api.spotify.com/v1/tracks/1koZU88VDdqvI7ke0rxME6,https://api.spotify.com/v1/audio-analysis/1koZU88VDdqvI7ke0rxME6,113684.0,4.0
Through and Through,khai dreams,9218,lo-fi rap,0.851,0.424,6.0,-9.307,1.0,0.0463,0.383,0.0,0.0843,0.591,94.927,audio_features,1koZU88VDdqvI7ke0rxME6,spotify:track:1koZU88VDdqvI7ke0rxME6,https://api.spotify.com/v1/tracks/1koZU88VDdqvI7ke0rxME6,https://api.spotify.com/v1/audio-analysis/1koZU88VDdqvI7ke0rxME6,113684.0,4.0
