trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Paquita: Variation 5: Allegro non troppo (by Cherepnin),Ludwig Minkus,197857,ballet class,0.441,0.077,4.0,-23.197,0.0,0.0458,0.934,0.918,0.0922,0.479,140.461,audio_features,3jRW4o7TpIjA6KCnpqIeR6,spotify:track:3jRW4o7TpIjA6KCnpqIeR6,https://api.spotify.com/v1/tracks/3jRW4o7TpIjA6KCnpqIeR6,https://api.spotify.com/v1/audio-analysis/3jRW4o7TpIjA6KCnpqIeR6,65800.0,4.0
Paquita: Variation 5: Allegro non troppo (by Cherepnin),Ludwig Minkus,197857,ballet class,0.441,0.077,4.0,-23.197,0.0,0.0458,0.934,0.918,0.0922,0.479,140.461,audio_features,3jRW4o7TpIjA6KCnpqIeR6,spotify:track:3jRW4o7TpIjA6KCnpqIeR6,https://api.spotify.com/v1/tracks/3jRW4o7TpIjA6KCnpqIeR6,https://api.spotify.com/v1/audio-analysis/3jRW4o7TpIjA6KCnpqIeR6,65800.0,4.0
