trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Don't Worry Be Happy,Bobby McFerrin,1682075,a cappella,0.175,0.0281,10.0,-37.841,0.0,0.0635,0.98,0.0,0.288,0.375,60.298,audio_features,4J41s4m5s3dbFDvdgxcsdc,spotify:track:4J41s4m5s3dbFDvdgxcsdc,https://api.spotify.com/v1/tracks/4J41s4m5s3dbFDvdgxcsdc,https://api.spotify.com/v1/audio-analysis/4J41s4m5s3dbFDvdgxcsdc,269636.0,4.0
Don't Worry Be Happy,Bobby McFerrin,1682075,a cappella,0.175,0.0281,10.0,-37.841,0.0,0.0635,0.98,0.0,0.288,0.375,60.298,audio_features,4J41s4m5s3dbFDvdgxcsdc,spotify:track:4J41s4m5s3dbFDvdgxcsdc,https://api.spotify.com/v1/tracks/4J41s4m5s3dbFDvdgxcsdc,https://api.spotify.com/v1/audio-analysis/4J41s4m5s3dbFDvdgxcsdc,269636.0,4.0
