trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Swing Lynn,Harmless,6183150,modern dream pop,0.464,0.945,2.0,-1.815,1.0,0.0401,0.0506,0.756,0.112,0.453,165.177,audio_features,3VCXx37jNGNOMns6z2OnvJ,spotify:track:3VCXx37jNGNOMns6z2OnvJ,https://api.spotify.com/v1/tracks/3VCXx37jNGNOMns6z2OnvJ,https://api.spotify.com/v1/audio-analysis/3VCXx37jNGNOMns6z2OnvJ,321438.0,4.0
Swing Lynn,Harmless,6183150,modern dream pop,0.464,0.945,2.0,-1.815,1.0,0.0401,0.0506,0.756,0.112,0.453,165.177,audio_features,3VCXx37jNGNOMns6z2OnvJ,spotify:track:3VCXx37jNGNOMns6z2OnvJ,https://api.spotify.com/v1/tracks/3VCXx37jNGNOMns6z2OnvJ,https://api.spotify.com/v1/audio-analysis/3VCXx37jNGNOMns6z2OnvJ,321438.0,4.0
