trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
kometostai.aintreallynootherwaytoputitro,Knxwledge,115537,abstract beats,0.576,0.636,4.0,-8.688,1.0,0.0755,0.399,0.0513,0.23,0.438,78.244,audio_features,7oeNO6HoCTIHIuoNUp2Ur4,spotify:track:7oeNO6HoCTIHIuoNUp2Ur4,https://api.spotify.com/v1/tracks/7oeNO6HoCTIHIuoNUp2Ur4,https://api.spotify.com/v1/audio-analysis/7oeNO6HoCTIHIuoNUp2Ur4,73898.0,4.0
kometostai.aintreallynootherwaytoputitro,Knxwledge,115537,abstract beats,0.576,0.636,4.0,-8.688,1.0,0.0755,0.399,0.0513,0.23,0.438,78.244,audio_features,7oeNO6HoCTIHIuoNUp2Ur4,spotify:track:7oeNO6HoCTIHIuoNUp2Ur4,https://api.spotify.com/v1/tracks/7oeNO6HoCTIHIuoNUp2Ur4,https://api.spotify.com/v1/audio-analysis/7oeNO6HoCTIHIuoNUp2Ur4,73898.0,4.0
