trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Never Said It Was Easy,Palace,259945,english indie rock,0.579,0.396,4.0,-8.65,0.0,0.0297,0.719,0.000444,0.135,0.351,137.023,audio_features,5Zejf0AVF45ZXdcePeghId,spotify:track:5Zejf0AVF45ZXdcePeghId,https://api.spotify.com/v1/tracks/5Zejf0AVF45ZXdcePeghId,https://api.spotify.com/v1/audio-analysis/5Zejf0AVF45ZXdcePeghId,130309.0,4.0
Never Said It Was Easy,Palace,259945,english indie rock,0.579,0.396,4.0,-8.65,0.0,0.0297,0.719,0.000444,0.135,0.351,137.023,audio_features,5Zejf0AVF45ZXdcePeghId,spotify:track:5Zejf0AVF45ZXdcePeghId,https://api.spotify.com/v1/tracks/5Zejf0AVF45ZXdcePeghId,https://api.spotify.com/v1/audio-analysis/5Zejf0AVF45ZXdcePeghId,130309.0,4.0
